Image Index,T1 (Input Processing),T2 (Build Pyramids),T3 (Fuse Pyramids),T4 (Final Output),Total Time
69,0.008592800004407763,0.0014102999994065613,7.320000440813601e-05,0.00014340000052470714,0.05466329999035224,0.06488299999909941
70,0.008910600008675829,0.0016925999952945858,7.520000508520752e-05,0.00016450000111944973,0.05615560000296682,0.06699850001314189
71,0.008612499994342215,0.0013617000076919794,7.609999738633633e-05,0.00013080000644549727,0.05263929998909589,0.06282039999496192
72,0.009503599998424761,0.0016097000043373555,7.520000508520752e-05,0.00013279999257065356,0.05266650000703521,0.06398780000745319
73,0.007895700007793494,0.0014808999985689297,8.410000009462237e-05,0.00017919999663718045,0.052791100009926595,0.06243100001302082
74,0.008125299995299429,0.0013516000035451725,6.939999002497643e-05,0.00012620000052265823,0.06137190001027193,0.07104439999966417
75,0.009159600012935698,0.0017907999863382429,7.280000136233866e-05,0.00014060000830795616,0.056343799995374866,0.0675076000043191
76,0.008970800001407042,0.0014889000012772158,6.880000000819564e-05,0.00011979999544564635,0.05372700000589248,0.06437530000403058
77,0.008251299994299188,0.0012036999978590757,5.870001041330397e-05,0.00010329998622182757,0.06272440000611823,0.07234139999491163
78,0.009081900003366172,0.0013827999937348068,0.0001472000003559515,0.00015730000450275838,0.06313499998941552,0.07390419999137521
79,0.008704799998668022,0.001509900001110509,0.00010140000085812062,0.0001390999968862161,0.06079950000275858,0.07125470000028145
80,0.009196700004395097,0.0017502999980933964,0.00011159999121446162,0.00019630001042969525,0.06144320000021253,0.07269810000434518
81,0.007758099993225187,0.0015067000058479607,0.0001092999882530421,0.0001478000049246475,0.059544899995671585,0.06906679998792242
82,0.009475099999690428,0.0014904000126989558,6.880000000819564e-05,0.00013609998859465122,0.06489200000942219,0.07606240001041442
83,0.008883300004526973,0.0012506999919423833,6.750000466126949e-05,0.00012209999840706587,0.05916319999960251,0.0694867999991402
84,0.009459900000365451,0.0012866000033682212,5.8999998145736754e-05,0.00011510000331327319,0.06416120000358205,0.07508180000877474
85,0.00832510000327602,0.001768000001902692,7.110000296961516e-05,0.00010720000136643648,0.06297259998973459,0.07324399999924935
86,0.009202699991874397,0.001180999999633059,5.94000011915341e-05,0.00010560000373516232,0.05888799999956973,0.06943669999600388
87,0.009959599992725998,0.0016605000128038228,6.479999865405262e-05,0.00010609999299049377,0.06923890000325628,0.08102990000043064
88,0.009418100002221763,0.0016308999911416322,7.239999831654131e-05,0.00010910000128205866,0.06393920000118669,0.07516969999414869
89,0.008775900001637638,0.0013828999944962561,6.9500005338341e-05,0.0001362000039080158,0.07084069999109488,0.08120519999647513
90,0.009476299994275905,0.0014858000067761168,0.00010609999299049377,0.00015300000086426735,0.06328990000474732,0.0745110999996541
91,0.007655199995497242,0.0014250999956857413,0.0001410000113537535,0.0001568999869050458,0.060197000013431534,0.06957520000287332
92,0.009240200000931509,0.001416999992216006,7.20000098226592e-05,0.00010779999138321728,0.062262299994472414,0.0730992999888258
93,0.008827300000120886,0.003625599987572059,0.00010130000009667128,0.00012090000382158905,0.06014549999963492,0.07282059999124613
94,0.009170599994831719,0.0014916000072844326,6.839999696239829e-05,0.0001218999968841672,0.0664556999981869,0.07730819999414962
95,0.009090600011404604,0.0014359999913722277,6.320000102277845e-05,0.00010750000365078449,0.06367859999591019,0.07437590000336058
96,0.009312299996963702,0.0014147000038065016,0.00010720000136643648,0.00013610000314656645,0.06320089999644551,0.07417120000172872
97,0.009025599996675737,0.0015347000007750466,6.2700011767447e-05,0.00010549998842179775,0.06158290000166744,0.07231139999930747
98,0.00969700000132434,0.0015847000031499192,9.729999874252826e-05,0.00012929999502375722,0.06557829999655951,0.07708659999480005
99,0.00836880000133533,0.001465299996198155,6.53000024612993e-05,0.00011189999349880964,0.05942459999641869,0.06943589998991229
100,0.00886660000833217,0.0013584999978775159,6.910000229254365e-05,0.0001345999917248264,0.07283270001062192,0.08326150001084898
101,0.008400299993809313,0.0015540000022156164,8.080000407062471e-05,0.00014279999595601112,0.05872369999997318,0.06890159999602474
102,0.009983199997805059,0.0015112999972188845,7.2900002123788e-05,0.000119399992399849,0.061620000007678755,0.07330679999722634
103,0.009059999996679835,0.0015435999957844615,6.900000153109431e-05,0.00012599999899975955,0.06614330000593327,0.07694189999892842
104,0.009652799999457784,0.0016099999920697883,7.500000356230885e-05,0.00013309999485500157,0.06170820000988897,0.07317909999983385
105,0.008418400000664406,0.001250599991180934,5.980000423733145e-05,0.00011300000187475234,0.06730290000268724,0.07714470000064466
106,0.009356800001114607,0.0014229999942472205,6.920000305399299e-05,0.00010800000745803118,0.06152079999446869,0.07247780000034254
107,0.008281000002170913,0.0012275999906705692,8.140000863932073e-05,0.00013420000323094428,0.064451399986865,0.07417559999157675
108,0.00911640000413172,0.0014576999965356663,6.920000305399299e-05,0.00012650000280700624,0.05967580000287853,0.07044560000940692
109,0.007861200007027946,0.001426200004061684,6.009999196976423e-05,0.00012850000348407775,0.06532320000405889,0.07479920001060236
110,0.009373599998070858,0.0014173000090522692,6.479999865405262e-05,0.00012650000280700624,0.06670989999838639,0.07769210000697058
111,0.008022699999855831,0.0015485000039916486,8.589999924879521e-05,0.0001858999894466251,0.0696355000109179,0.0794785000034608
112,0.00852370000211522,0.0013664999860338867,6.090001261327416e-05,0.00010369998926762491,0.07157450000522658,0.08162929999525659
113,0.00834519999625627,0.0012687999987974763,6.180000491440296e-05,0.00010580000525806099,0.057072999989031814,0.06685459999425802
114,0.008673399992403574,0.0014761000056751072,7.329999061767012e-05,0.00013700000999961048,0.07347779998963233,0.08383759998832829
115,0.008613500001956709,0.00243719998979941,7.350000669248402e-05,0.00012519999290816486,0.05871080000360962,0.06996019999496639
116,0.009208499992382713,0.0012464000028558075,6.180000491440296e-05,0.00010889999975915998,0.0640306999994209,0.07465629999933299
117,0.009022900005220436,0.0016049999976530671,8.299999171867967e-05,0.00012740000966005027,0.06712379999225959,0.07796209999651182
118,0.008602300003985874,0.0014488000015262514,8.919999527279288e-05,0.0002125000028172508,0.061943099994095974,0.07229589999769814
119,0.008440199992037378,0.0021274000027915463,7.480000203941017e-05,0.0001588000013725832,0.07611880000331439,0.08692000000155531
120,0.008693499999935739,0.0014980999985709786,7.270000060088933e-05,0.00012840000272262841,0.07106669999484438,0.08145939999667462
121,0.007579600001918152,0.0014830000000074506,7.429999823216349e-05,0.0001049999991664663,0.06884239999635611,0.07808429999568034
122,0.009288500004913658,0.001413299993146211,7.860000187065452e-05,0.00012650000280700624,0.06735670000489336,0.07826360000763088
123,0.008727000007638708,0.0016005999932531267,8.709999383427203e-05,0.0003167000104440376,0.06570859999919776,0.0764400000043679
124,0.008862099988618866,0.0021019999985583127,7.069999992381781e-05,0.00012700000661425292,0.0852121000061743,0.09637389999988955
125,0.008420600002864376,0.0012098000006517395,6.209999264683574e-05,0.00012599999899975955,0.07312110000930261,0.08293960000446532
126,0.009333099995274097,0.001480900013120845,0.00010739998833741993,0.00015940000594127923,0.06930400000419468,0.08038480000686832
127,0.008265000011306256,0.0015065999905345961,9.210000280290842e-05,0.00014400000509340316,0.19341239999630488,0.20342010000604205
128,0.010183099991991185,0.0015080000011948869,6.770000618416816e-05,0.00013279999257065356,0.07081200000538956,0.08270359999733046
129,0.002970000001369044,0.0013591000024462119,6.310000026132911e-05,0.00011940000695176423,0.015126499987673014,0.019638099998701364
130,0.003308400002424605,0.0013315999967744574,6.520000169984996e-05,0.00011779999476857483,0.01676939999742899,0.02159239999309648
131,0.0026717000000644475,0.0013124999968567863,7.429999823216349e-05,0.00012769999739248306,0.01736240000172984,0.02154859999427572
132,0.010295800006133504,0.001602799995453097,7.029999687802047e-05,0.00012680000509135425,0.06774479999148753,0.0798404999950435
133,0.00791919999755919,0.0013808000076096505,9.869999485090375e-05,0.00017329999536741525,0.06617820000974461,0.07575020000513177
134,0.009341199998743832,0.0013868999958503991,6.86999992467463e-05,0.0001373999984934926,0.07637460000114515,0.08730879999347962
135,0.009660399999120273,0.001817800002754666,9.649999265093356e-05,0.0001903000083984807,0.08037299998977687,0.09213799999270122
136,0.008416500000748783,0.0015100999880814925,9.100000897888094e-05,0.00011339999036863446,0.07519240000692662,0.08532339999510441
137,0.008318899999721907,0.0012543000048026443,6.10999995842576e-05,0.0001218999968841672,0.07406549999723211,0.08382169999822509
138,0.009221800006343983,0.0019314999954076484,6.70000008540228e-05,0.00019530000281520188,0.07180729998799507,0.08322289999341592
139,0.008842700000968762,0.0030187999946065247,9.329999738838524e-05,0.00020870000298600644,0.08132519999344368,0.09348869998939335
140,0.00887249999505002,0.0016186000138986856,6.949999078642577e-05,0.00012799999967683107,0.07659569999668747,0.08728429999609943
141,0.008058100007474422,0.0012457999982871115,6.409999332390726e-05,0.00012150000839028507,0.0688703999912832,0.07835989999875892
142,0.008715300005860627,0.0015925999905448407,6.350000330712646e-05,0.00011219999578315765,0.07055350000155158,0.08103709999704733
143,0.007652200001757592,0.0012171999987913296,5.8599995099939406e-05,0.00012340000830590725,0.07251189999806229,0.08156330000201706
144,0.00962670000444632,0.0013595000054920092,6.86999992467463e-05,0.00012739999510813504,0.06847830000333488,0.07966060000762809
145,0.008053500001551583,0.001152700002421625,5.94000011915341e-05,0.00012179999612271786,0.07389820000389591,0.08328560000518337
146,0.008512999993399717,0.001604000004590489,6.560000474564731e-05,0.00010679999832063913,0.07247610000194982,0.08276550000300631
147,0.008363399989320897,0.0011541000130819157,6.399999256245792e-05,0.0001596000074641779,0.07244549998722505,0.0821865999896545
148,0.010110200004419312,0.001736300007905811,0.00014099999680183828,0.00013669999316334724,0.06954620000033174,0.08167040000262205
149,0.004402299993671477,0.001265600003534928,6.370000483002514e-05,0.00010539998766034842,0.03786250000121072,0.0436994999909075
150,0.004718299998785369,0.0014833000022917986,7.419999747071415e-05,0.00016730000788811594,0.0388840999949025,0.0453272000013385
151,0.00641390000237152,0.0021446999890031293,6.040000880602747e-05,0.00010770000517368317,0.03471739999076817,0.04344409999612253
152,0.004797600005986169,0.0020579999982146546,6.350000330712646e-05,0.0001049999991664663,0.033683699992252514,0.04070779999892693
153,0.008810899991658516,0.0015512999962083995,7.170000753831118e-05,0.00014629999350290745,0.06742140000278596,0.07800159999169409
154,0.008744300008402206,0.0012630999990506098,6.340000254567713e-05,0.00012399999832268804,0.07691720000002533,0.08711200000834651
155,0.008455900009721518,0.0012846999889006838,6.0300008044578135e-05,0.00012149999383836985,0.06902560000889935,0.0789480000094045
156,0.009567100001731887,0.0024849999899743125,9.780000254977494e-05,0.0002099999983329326,0.0793889000051422,0.09174879999773111
157,0.008203899997170083,0.0015390000044135377,7.699998968746513e-05,0.0001069000136340037,0.0655984999903012,0.0755252999952063
158,0.009342899997136556,0.0013430999970296398,7.470000127796084e-05,0.0001520000078016892,0.0681270999921253,0.07903979999537114
159,0.008484399993903935,0.0017700000025797635,8.72999953571707e-05,0.00012900000729132444,0.07241329998942092,0.08288399998855311
160,0.008858999994117767,0.0016774999967310578,0.00013610000314656645,0.00014250000822357833,0.07243029998790007,0.08324539999011904
161,0.008986999993794598,0.0014303000061772764,7.080000068526715e-05,0.0001053000014508143,0.06334449999849312,0.07393790000060108
162,0.009030600005644374,0.0016490999987581745,8.569999772589654e-05,0.00014170000213198364,0.0760974000004353,0.08700450000469573
163,0.008474899994325824,0.0014116999955149367,8.230000094044954e-05,0.00018990000535268337,0.0768878999951994,0.0870466999913333
164,0.008609500000602566,0.0013945999962743372,7.059999916236848e-05,0.00012519999290816486,0.06685640000796411,0.07705629999691155
165,0.00870440001017414,0.0014567000034730881,6.769999163225293e-05,0.00010560000373516232,0.06851679999090265,0.0788511999999173
166,0.00898070000403095,0.0033345999981975183,8.800000068731606e-05,0.00011470000026747584,0.07617309999477584,0.0886910999979591
167,0.00841710000531748,0.001222899998538196,6.299999949987978e-05,0.00010520000068936497,0.07778360000520479,0.08759180000924971
168,0.009120799993979745,0.0016596000059507787,0.00012280000373721123,0.0002280999906361103,0.0706211000069743,0.08175240000127815
169,0.009546200002660044,0.0022121000074548647,7.299998833332211e-05,0.00015870000061113387,0.06651540000166278,0.07850540000072215
170,0.008515100009390153,0.0014634999970439821,6.53000024612993e-05,0.00014649999502580613,0.0676272999990033,0.07781770000292454
171,0.008222699994803406,0.001335199995082803,6.2700011767447e-05,0.00012179999612271786,0.06798849999904633,0.0777308999968227
172,0.009397500005434267,0.0013877000019419938,6.92999892635271e-05,0.00013630000466946512,0.06363819999387488,0.07462899999518413
173,0.008344799993210472,0.002020600004470907,7.439999899361283e-05,0.0001917000045068562,0.07390839999425225,0.0845398999954341
174,0.009422100003575906,0.001412999990861863,8.510000770911574e-05,0.000149500003317371,0.06924509999225847,0.08031479999772273
175,0.0024520000006305054,0.0013058000040473416,9.529999806545675e-05,0.00014620000729337335,0.012544099998194724,0.0165434000082314
176,0.002639300000737421,0.0021241000067675486,8.679999154992402e-05,0.00011480000102892518,0.014156200006254949,0.019121200006338768
177,0.0023428999993484467,0.002038699996774085,6.860001303721219e-05,0.00013979998766444623,0.012720200000330806,0.017310199997154996
178,0.002873000004910864,0.0013238999963505194,7.019999611657113e-05,0.00013500000932253897,0.011497599989525042,0.015899699996225536
179,0.00276690001192037,0.001680000001215376,0.0001492999872425571,0.00022510001144837588,0.011660699994536117,0.016482000006362796
180,0.009143399991444312,0.0011726000084308907,5.9699988923966885e-05,0.00010660001134965569,0.0635576999920886,0.07403999999223743
181,0.009446800002478994,0.0014388999989023432,7.270000060088933e-05,0.00011079999967478216,0.07188839999435004,0.08295759999600705
182,0.009180699998978525,0.0017281000036746264,7.319998985622078e-05,0.0001277999981539324,0.0775634000019636,0.0886731999926269
183,0.009417199995368719,0.0011793000012403354,6.089999806135893e-05,0.00010810000821948051,0.06591910000133794,0.07668460000422783
184,0.008649100011098199,0.001593900000443682,7.2900002123788e-05,0.00011399999493733048,0.06217619999370072,0.07260610000230372
185,0.007716499996604398,0.0014258000010158867,7.510000432375818e-05,0.00014319999900180846,0.05998859999817796,0.06934919999912381
186,0.0025634999910835177,0.0012549000093713403,6.120000034570694e-05,0.0001066999975591898,0.00999039999442175,0.013976699992781505
187,0.0025034999998752028,0.0017645000043557957,7.510000432375818e-05,0.00014689999807160348,0.009588700006133877,0.014078700012760237
188,0.002071599999908358,0.001516000003903173,7.539999205619097e-05,0.00012600001355167478,0.00905709998914972,0.012846099998569116
189,0.001873500004876405,0.0012559000024339184,7.399999594781548e-05,0.00011520000407472253,0.008547799996449612,0.011866400003782474
190,0.009463399997912347,0.0017731999978423119,8.719999459572136e-05,0.00012660000356845558,0.08158080000430346,0.09303119999822229
191,0.008460099998046644,0.0012233000015839934,7.080000068526715e-05,0.00010720000136643648,0.07581509998999536,0.0856764999916777
192,0.008722800004761666,0.0013004000065848231,6.569999095518142e-05,0.00015900000289548188,0.07390400000440422,0.08415190000960138
193,0.008414399999310263,0.0022638000082224607,8.13999940874055e-05,0.00012840000272262841,0.06999340000038501,0.08088140000472777
194,0.008844900003168732,0.0013712999934796244,9.470000804867595e-05,0.00014259999443311244,0.06786769999598619,0.07832119999511633
195,0.00841999999829568,0.0017671999958110973,8.560001151636243e-05,0.00014799999189563096,0.08487839999725111,0.09529919999476988
196,0.009594100003596395,0.0016047999961301684,7.890000415500253e-05,0.00013049998960923404,0.06211530001019128,0.07352360000368208
197,0.008334500002092682,0.0019921000057365745,7.599999662488699e-05,0.00013970000145491213,0.06874600000446662,0.07928830001037568
198,0.008413999996264465,0.0011737000022549182,5.8999998145736754e-05,0.00010580000525806099,0.06393980000575539,0.07369230000767857
199,0.010032900012447499,0.001464999993913807,7.690000347793102e-05,0.00012209999840706587,0.061449499989976175,0.07314639999822248
200,0.009698499998194166,0.0015933999966364354,7.650000043213367e-05,0.00014590000500902534,0.07371719999355264,0.0852314999938244
201,0.008728700006031431,0.0014930999896023422,7.480000203941017e-05,0.00011059999815188348,0.06612899999890942,0.07653619999473449
202,0.009392199994181283,0.0016638000088278204,6.819999543949962e-05,0.00011819999781437218,0.07326790000661276,0.08451030000287574
203,0.008711899994523264,0.0017829999997047707,6.560000474564731e-05,0.0001109000004362315,0.0698866999882739,0.08055809998768382
204,0.009299700002884492,0.0014086999872233719,7.12000037310645e-05,0.00015920000441838056,0.06874950000201352,0.07968830000027083
205,0.009255099997972138,0.0014821000077063218,6.310000026132911e-05,0.00012139999307692051,0.07245839999814052,0.08338009999715723
206,0.009336699993582442,0.0016747000045143068,8.469999011140317e-05,0.00013500000932253897,0.06975779999629594,0.08098889999382664
207,0.007673500003875233,0.0017459999944549054,8.230000094044954e-05,0.00011419999646022916,0.06479869999748189,0.07441469999321271
208,0.008940600004279986,0.0017107000021496788,7.259999983943999e-05,0.00013899999612476677,0.06650499999523163,0.0773678999976255
209,0.008278799999970943,0.001179200000478886,6.779999239370227e-05,0.00010479999764356762,0.06228939999709837,0.07191999998758547
210,0.009282499988330528,0.002003600005991757,7.559999357908964e-05,0.0001432000135537237,0.07760169998800848,0.08910659998946358
211,0.00820880000537727,0.001439700004993938,7.139999070204794e-05,0.0001779000012902543,0.06489950000832323,0.07479730001068674
212,0.009549600013997406,0.001747999995131977,9.050000517163426e-05,0.00016759999562054873,0.06870439999329392,0.08026010000321548
213,0.008763499994529411,0.0012663999950746074,6.27999979769811e-05,0.00010540000221226364,0.07385480000812095,0.08405289999791421
214,0.009331699999165721,0.0022475000005215406,6.939999002497643e-05,0.00011190000805072486,0.06899810000322759,0.08075860000099055
215,0.00849930000549648,0.0018727999995462596,9.129999671131372e-05,0.00014509999891743064,0.07818100000440609,0.08878950000507757
216,0.009484200010774657,0.0017451999883633107,8.410000009462237e-05,0.00012769999739248306,0.06620160001330078,0.07764280000992585
217,0.009612300011212938,0.0023889000003691763,0.00011779999476857483,0.0002997999981744215,0.06745709999813698,0.07987590000266209
218,0.009672400003182702,0.0018303999968338758,7.79999973019585e-05,0.00013640000543091446,0.06583769999269862,0.07755489999544807
219,0.008048200004850514,0.0023096999939298257,6.340000254567713e-05,0.00010699999984353781,0.2640512000070885,0.27457950000825804
220,0.009190800003125332,0.001210899994475767,5.8600009651854634e-05,0.00010389999079052359,0.06964440000592731,0.08020860000397079
221,0.008762699988437817,0.0013795000122627243,8.119999256450683e-05,0.00013359999866224825,0.06951420000405051,0.0798711999959778
222,0.009560999998939224,0.0018498999997973442,6.10999995842576e-05,0.00011910000466741621,0.08211089999531396,0.0937019999983022
223,0.008464799990179017,0.0020469000010052696,7.999999797903001e-05,0.00013210000179242343,0.06322280000313185,0.07394659999408759
224,0.009245799999916926,0.0014109000039752573,7.700000423938036e-05,0.00013949999993201345,0.07703079999191687,0.08790399999998044
225,0.008508200000505894,0.0016013000131351873,6.949999078642577e-05,0.00013070000568404794,0.0706268999929307,0.08093660000304226
226,0.008923900008085184,0.0020542999991448596,7.249999907799065e-05,0.00012870000500697643,0.06030749999627005,0.07148690000758506
227,0.007928700011689216,0.0011498999956529588,5.919999966863543e-05,0.00010570000449661165,0.06454639999719802,0.07378990000870544
228,0.009244900007615797,0.0016279999981634319,7.019999611657113e-05,0.0001281000004382804,0.06357179999758955,0.07464299999992363
229,0.009183999995002523,0.0015120000025490299,8.549999620299786e-05,0.00011819999781437218,0.07642199999827426,0.08732169998984318
230,0.007991700011189096,0.002413199996226467,6.160000339150429e-05,0.00010579999070614576,0.06826709999586456,0.07883939999737777
231,0.008072999989963137,0.0014676999999210238,5.919999966863543e-05,0.00011310000263620168,0.06391640000219923,0.07362939999438822
232,0.009277299992390908,0.0018283999961568043,7.350000669248402e-05,0.00011569999333005399,0.07075900000927504,0.08205389999784529
